,Play Type,Outcome
0,Pull-Up (3PT),0
1,Pull-Up (3PT),1
2,Pull-Up (3PT),1
3,Pull-Up (2PT),0
4,Pull-Up (2PT),0
5,Pull-Up (2PT),0
6,Catch + Shoot (3PT),0
7,Catch + Shoot (3PT),0
8,Catch + Shoot (3PT),0
9,Catch + Shoot (3PT),0
10,Catch + Shoot (3PT),0
11,Catch + Shoot (3PT),0
12,Catch + Shoot (3PT),0
13,Catch + Shoot (3PT),1
14,Catch + Shoot (3PT),1
15,Catch + Shoot (3PT),1
16,Drive Right,0
17,Drive Right,0
18,Drive Right,0
19,Drive Right,0
20,Drive Right,0
21,Drive Right,0
22,Catch + Shoot (2PT),0
23,Catch + Shoot (2PT),0
24,Drive Left,1
25,Drive Left,1
26,Drive Left,0
27,Drive Left,0
28,Drive Left,0
29,Drive Left,0
30,Drive Left,1
31,Transition,0
32,Off-Ball Cut,1
