,Play Type,Outcome
0,Drive Left,0
1,Drive Left,0
2,Drive Left,0
3,Drive Left,0
4,Drive Left,0
5,Drive Left,0
6,Drive Left,0
7,Drive Left,1
8,Drive Left,1
9,Offensive Rebound,0
10,Offensive Rebound,0
11,Offensive Rebound,1
12,Offensive Rebound,1
13,Offensive Rebound,1
14,Offensive Rebound,1
15,Transition,1
16,Transition,1
17,Transition,0
18,Post-Up (Left),1
19,Post-Up (Left),1
20,Post-Up (Left),1
21,Catch + Shoot (3PT),0
22,Catch + Shoot (3PT),0
23,Catch + Shoot (3PT),0
24,Catch + Shoot (3PT),0
25,Catch + Shoot (3PT),0
26,Catch + Shoot (3PT),0
27,Catch + Shoot (3PT),0
28,Catch + Shoot (3PT),0
29,Catch + Shoot (3PT),0
30,Catch + Shoot (3PT),1
31,Catch + Shoot (3PT),1
32,Drive + Dump,0
33,Drive + Dump,1
34,Drive + Dump,1
35,Drive + Dump,1
36,Catch + Shoot (2PT),0
37,Off-Ball Cut,0
