,Play Type,Outcome
0,Off-Ball Cut,0
1,Off-Ball Cut,0
2,Off-Ball Cut,1
3,Off-Ball Cut,1
4,Drive Left,1
5,Drive Left,1
6,Drive Right,0
7,Offensive Rebound,0
8,Offensive Rebound,1
9,Post-Up (Right),0
10,Catch + Shoot (2PT),1
11,Transition,0
12,Transition,1
13,Transition,1
14,Pull-Up (3PT),0
15,Pull-Up (3PT),0
16,Pull-Up (3PT),0
17,Pull-Up (3PT),0
18,Pull-Up (3PT),0
19,Pull-Up (3PT),0
20,Pull-Up (3PT),0
21,Pull-Up (3PT),0
22,Pull-Up (3PT),0
23,Pull-Up (3PT),0
24,Pull-Up (3PT),0
25,Pull-Up (3PT),0
26,Pull-Up (3PT),0
27,Pull-Up (3PT),0
28,Pull-Up (3PT),1
29,Pull-Up (3PT),1
30,Pull-Up (3PT),1
31,Pull-Up (2PT),1
32,Pull-Up (2PT),1
33,Pull-Up (2PT),1
34,Pull-Up (2PT),1
35,Pull-Up (2PT),0
36,Pull-Up (2PT),0
37,Pull-Up (2PT),0
38,Pull-Up (2PT),0
39,Pull-Up (2PT),0
40,Pull-Up (2PT),0
41,Pull-Up (2PT),0
42,Pull-Up (2PT),0
43,Pull-Up (2PT),0
44,Pull-Up (2PT),0
45,Pull-Up (2PT),0
46,Catch + Shoot (3PT),0
47,Catch + Shoot (3PT),0
48,Catch + Shoot (3PT),0
49,Catch + Shoot (3PT),0
50,Catch + Shoot (3PT),0
51,Catch + Shoot (3PT),0
52,Catch + Shoot (3PT),0
53,Catch + Shoot (3PT),0
54,Catch + Shoot (3PT),0
55,Catch + Shoot (3PT),0
56,Catch + Shoot (3PT),1
57,Catch + Shoot (3PT),1
